,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_random_state,param_solver,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
20,0.1432349681854248,0.021272994328742013,0.005637407302856445,0.000824179461079533,relu,0.0001,True,"(50, 10)",constant,400,500,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (50, 10), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.7891137712700559,0.8389654387014024,0.8671732179446182,0.8246213389081657,0.8013399281244821,0.8242427389897449,0.027635160092077057,17,0.8386998936310824,0.837882274580243,0.8132767552682221,0.8236084581456282,0.8080888798054866,0.8243112522861326,0.012462945549137776,0.8666200198704237,0.9237802184672063,0.9812769584007512,0.92834285840899,0.9380448603221924,0.9276129830939128,0.03667154393717301,27,0.9379420433228626,0.9532962868773888,0.9112054393188583,0.9196141806767413,0.9369013998831233,0.9317918700157948,0.014822072177719034
21,0.17797842025756835,0.0641618975479722,0.0085113525390625,0.005534497384108901,relu,0.0001,True,"(50, 10)",adaptive,400,500,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (50, 10), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.7891137712700559,0.8389654387014024,0.8671732179446182,0.8246213389081657,0.8013399281244821,0.8242427389897449,0.027635160092077057,17,0.8386998936310824,0.837882274580243,0.8132767552682221,0.8236084581456282,0.8080888798054866,0.8243112522861326,0.012462945549137776,0.8666200198704237,0.9237802184672063,0.9812769584007512,0.92834285840899,0.9380448603221924,0.9276129830939128,0.03667154393717301,27,0.9379420433228626,0.9532962868773888,0.9112054393188583,0.9196141806767413,0.9369013998831233,0.9317918700157948,0.014822072177719034
22,0.32170696258544923,0.11957509442732688,0.0065630912780761715,0.0010708485545879276,relu,0.0001,True,"(100,)",constant,400,500,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8415200001102636,0.851323788959475,0.8530883755247335,0.8376847480365722,0.8503381148199741,0.8467910054902037,0.006057927078722779,3,0.9190755837401537,0.8627381038447293,0.8380480546588108,0.8382862088027347,0.8412019403587907,0.8598699782810438,0.030997035204557516,0.966270252497007,0.9582762911462754,0.9827074181841418,0.943149615590972,0.9700174258717886,0.9640842006580369,0.013105684872843307,1,0.9881636926256914,0.9725700576321465,0.9562908777357361,0.9592762036710397,0.9569770587643499,0.9666555780857926,0.012273027138573067
23,0.3755166053771973,0.16179513250744781,0.00846877098083496,0.0036305976425281003,relu,0.0001,True,"(100,)",adaptive,400,500,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8415200001102636,0.851323788959475,0.8530883755247335,0.8376847480365722,0.8503381148199741,0.8467910054902037,0.006057927078722779,3,0.9190755837401537,0.8627381038447293,0.8380480546588108,0.8382862088027347,0.8412019403587907,0.8598699782810438,0.030997035204557516,0.966270252497007,0.9582762911462754,0.9827074181841418,0.943149615590972,0.9700174258717886,0.9640842006580369,0.013105684872843307,1,0.9881636926256914,0.9725700576321465,0.9562908777357361,0.9592762036710397,0.9569770587643499,0.9666555780857926,0.012273027138573067
24,0.08928074836730956,0.010569337205515703,0.005169916152954102,0.00024407930833497904,relu,0.05,True,"(10, 3)",constant,400,500,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (10, 3), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8060642094042492,0.864154047131784,0.8536760634287803,0.8537879691413387,0.9097496045258817,0.8574863787264068,0.03301011604600585,31,0.8612082999431373,0.8554175113547282,0.8523907236123416,0.8611457439286501,0.8469551558234265,0.8554234869324567,0.005424363696039506
25,0.07801742553710937,0.012314990478107577,0.005032825469970703,0.0005877021050597463,relu,0.05,True,"(10, 3)",adaptive,400,500,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (10, 3), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8060642094042492,0.864154047131784,0.8536760634287803,0.8537879691413387,0.9097496045258817,0.8574863787264068,0.03301011604600585,31,0.8612082999431373,0.8554175113547282,0.8523907236123416,0.8611457439286501,0.8469551558234265,0.8554234869324567,0.005424363696039506
26,0.15475063323974608,0.015042613872843535,0.0056340694427490234,0.00022139585713921983,relu,0.05,True,"(30, 5)",constant,400,500,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 5), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8025974025974026,0.8021511408988292,0.7972208979645002,0.7993854023439194,0.6764754597315764,0.7755660607072457,0.049583666963098946,27,0.8565214993912859,0.7927566915741456,0.7888759455074641,0.7882042905134663,0.6856762151147946,0.7824069284202313,0.05483133358483848,0.9339309560248428,0.9258853989429112,0.9760740936927264,0.9274483178877452,0.9560178729739937,0.943871327904444,0.01937305640968523,19,0.9506779797692391,0.9479664980051301,0.938938682286119,0.9493472207632693,0.9393811012147584,0.9452622964077031,0.0050577760329784515
27,0.1539322853088379,0.0237766034719215,0.005858659744262695,0.00033476848424068254,relu,0.05,True,"(30, 5)",adaptive,400,500,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 5), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8025974025974026,0.8021511408988292,0.7972208979645002,0.7993854023439194,0.6764754597315764,0.7755660607072457,0.049583666963098946,27,0.8565214993912859,0.7927566915741456,0.7888759455074641,0.7882042905134663,0.6856762151147946,0.7824069284202313,0.05483133358483848,0.9339309560248428,0.9258853989429112,0.9760740936927264,0.9274483178877452,0.9560178729739937,0.943871327904444,0.01937305640968523,19,0.9506779797692391,0.9479664980051301,0.938938682286119,0.9493472207632693,0.9393811012147584,0.9452622964077031,0.0050577760329784515
28,0.15039801597595215,0.010945871030298926,0.006098127365112305,0.00018967300715058325,relu,0.05,True,"(50, 10)",constant,400,500,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (50, 10), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.7891137712700559,0.8389654387014024,0.8671732179446182,0.7993854023439194,0.8013399281244821,0.8191955516768956,0.02935603418360313,19,0.8386998936310824,0.837882274580243,0.8132767552682221,0.8092163762884375,0.80504763891465,0.820824587736527,0.014499128962827323,0.8634298227055964,0.9203121347789117,0.981117170120223,0.9374020674413815,0.9377107499880822,0.927994389006839,0.03803299149200901,25,0.9326719976029815,0.9537479219991379,0.908842607553838,0.9365434437805097,0.9355314640340034,0.933467486994094,0.014366871936406334
29,0.15471248626708983,0.00802758304572404,0.007847976684570313,0.003730445291641581,relu,0.05,True,"(50, 10)",adaptive,400,500,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (50, 10), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.7891137712700559,0.8389654387014024,0.8671732179446182,0.7993854023439194,0.8013399281244821,0.8191955516768956,0.02935603418360313,19,0.8386998936310824,0.837882274580243,0.8132767552682221,0.8092163762884375,0.80504763891465,0.820824587736527,0.014499128962827323,0.8634298227055964,0.9203121347789117,0.981117170120223,0.9374020674413815,0.9377107499880822,0.927994389006839,0.03803299149200901,25,0.9326719976029815,0.9537479219991379,0.908842607553838,0.9365434437805097,0.9355314640340034,0.933467486994094,0.014366871936406334
30,0.3389244556427002,0.07652380640108372,0.0069907188415527345,0.0005347344333236756,relu,0.05,True,"(100,)",constant,400,500,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8415200001102636,0.851323788959475,0.8530883755247335,0.8376847480365722,0.8503381148199741,0.8467910054902037,0.006057927078722779,3,0.9096782627582874,0.8627381038447293,0.8380480546588108,0.8382862088027347,0.8380409510992144,0.8573583162327554,0.02784281235350853,0.9632973664480137,0.9582800163025458,0.9823467992313007,0.9423661105521477,0.9700174258717886,0.9632615436811592,0.013200946538270386,3,0.9869245525456736,0.9719394988468621,0.9560259948710159,0.959174516736207,0.9565703399172603,0.9661269805834038,0.01189975138243701
